row_id,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,timestamp,date,time,aqi_bucket
26723,5,2323.15,0.55,10.8,223.16,18.6,219.12,414.27,38.0,2023-12-25 12:00:00,2023-12-25,12:00:00,Very Poor
26724,5,2243.04,0.53,11.31,240.33,18.84,214.55,396.54,38.0,2023-12-25 13:00:00,2023-12-25,13:00:00,Very Poor
26725,5,2216.34,0.5,12.0,248.91,18.36,212.77,383.53,38.5,2023-12-25 14:00:00,2023-12-25,14:00:00,Very Poor
26726,5,2136.23,0.42,13.02,246.05,17.88,211.11,374.99,35.46,2023-12-25 15:00:00,2023-12-25,15:00:00,Very Poor
26727,5,2456.67,0.54,22.28,220.3,18.6,222.11,381.55,39.52,2023-12-25 16:00:00,2023-12-25,16:00:00,Very Poor
26728,5,2857.21,0.41,35.64,141.62,17.64,209.68,356.8,44.58,2023-12-25 17:00:00,2023-12-25,17:00:00,Very Poor
26729,5,2990.72,0.06,43.18,62.94,16.69,187.76,319.31,48.64,2023-12-25 18:00:00,2023-12-25,18:00:00,Very Poor
26730,5,3070.83,0.0,45.24,33.97,16.69,189.04,312.92,53.7,2023-12-25 19:00:00,2023-12-25,19:00:00,Very Poor
26731,5,2964.02,0.0,38.73,29.33,15.97,182.07,296.64,49.65,2023-12-25 20:00:00,2023-12-25,20:00:00,Very Poor
26732,5,2777.1,0.0,32.22,28.61,14.66,167.85,269.31,39.52,2023-12-25 21:00:00,2023-12-25,21:00:00,Very Poor
26733,5,3204.35,0.7,37.7,15.2,15.14,190.67,284.49,32.93,2023-12-25 22:00:00,2023-12-25,22:00:00,Very Poor
26734,5,3471.37,2.46,40.44,4.2,13.23,197.73,284.21,25.08,2023-12-25 23:00:00,2023-12-25,23:00:00,Very Poor
26735,5,3524.78,3.52,38.04,2.24,12.87,201.94,286.63,27.61,2023-12-26 00:00:00,2023-12-26,00:00:00,Very Poor
26736,5,3524.78,3.27,33.93,2.1,13.23,211.53,301.81,31.92,2023-12-26 01:00:00,2023-12-26,01:00:00,Very Poor
26737,5,3578.19,3.63,30.16,1.48,13.11,220.64,319.46,30.15,2023-12-26 02:00:00,2023-12-26,02:00:00,Very Poor
26738,5,3471.37,3.86,28.1,1.1,12.52,222.21,330.86,26.85,2023-12-26 03:00:00,2023-12-26,03:00:00,Very Poor
26739,5,2990.72,3.07,25.36,1.45,10.85,193.17,307.51,21.79,2023-12-26 04:00:00,2023-12-26,04:00:00,Very Poor
26740,5,2643.59,3.55,22.28,1.54,10.61,166.81,286.93,21.28,2023-12-26 05:00:00,2023-12-26,05:00:00,Very Poor
26741,5,3017.43,8.61,25.7,0.58,14.66,178.43,298.59,32.42,2023-12-26 06:00:00,2023-12-26,06:00:00,Very Poor
26742,5,2750.4,7.04,30.5,1.27,15.26,141.74,241.03,35.97,2023-12-26 07:00:00,2023-12-26,07:00:00,Very Poor
26743,5,2723.69,6.26,31.19,9.66,15.74,131.65,227.14,40.53,2023-12-26 08:00:00,2023-12-26,08:00:00,Very Poor
26744,5,2403.26,2.37,24.68,58.65,15.14,120.66,217.28,41.04,2023-12-26 09:00:00,2023-12-26,09:00:00,Very Poor
26745,5,1815.8,0.98,12.51,107.29,11.68,99.62,191.96,32.42,2023-12-26 10:00:00,2023-12-26,10:00:00,Very Poor
26746,5,1762.39,0.68,9.85,144.48,12.28,110.57,211.02,32.93,2023-12-26 11:00:00,2023-12-26,11:00:00,Very Poor
26747,5,1842.5,0.54,9.34,178.81,13.71,125.57,231.07,33.94,2023-12-26 12:00:00,2023-12-26,12:00:00,Very Poor
26748,5,1842.5,0.5,9.42,191.69,13.83,134.24,240.6,33.44,2023-12-26 13:00:00,2023-12-26,13:00:00,Very Poor
26749,5,1869.2,0.49,10.28,197.41,13.83,143.39,250.19,32.93,2023-12-26 14:00:00,2023-12-26,14:00:00,Very Poor
26750,5,1842.5,0.44,11.82,200.27,14.07,147.15,251.66,31.66,2023-12-26 15:00:00,2023-12-26,15:00:00,Very Poor
26751,5,2189.64,0.54,21.93,181.67,15.74,158.65,259.15,36.98,2023-12-26 16:00:00,2023-12-26,16:00:00,Very Poor
26752,5,2536.77,0.41,35.64,105.86,15.5,141.17,223.69,41.04,2023-12-26 17:00:00,2023-12-26,17:00:00,Very Poor
26753,5,2643.59,0.06,42.84,33.26,14.78,118.5,187.16,43.57,2023-12-26 18:00:00,2023-12-26,18:00:00,Very Poor
26754,5,2857.21,1.09,45.24,9.03,15.5,129.62,198.91,47.12,2023-12-26 19:00:00,2023-12-26,19:00:00,Very Poor
26755,5,3231.05,3.41,44.55,2.84,17.17,156.37,230.66,48.64,2023-12-26 20:00:00,2023-12-26,20:00:00,Very Poor
26756,5,3578.19,5.2,41.81,1.48,18.6,185.35,263.75,47.62,2023-12-26 21:00:00,2023-12-26,21:00:00,Very Poor
26757,5,3845.21,8.38,39.41,0.62,18.6,206.04,287.1,42.56,2023-12-26 22:00:00,2023-12-26,22:00:00,Very Poor
26758,5,3524.78,8.61,36.33,0.42,14.54,183.84,258.22,28.88,2023-12-26 23:00:00,2023-12-26,23:00:00,Very Poor
26759,5,3097.53,5.7,32.9,0.86,11.92,158.3,225.75,23.05,2023-12-27 00:00:00,2023-12-27,00:00:00,Very Poor
26760,5,3017.43,3.52,30.5,1.5,11.44,159.32,225.83,22.29,2023-12-27 01:00:00,2023-12-27,01:00:00,Very Poor
26761,5,3471.37,4.92,30.85,0.6,12.87,196.47,270.5,24.57,2023-12-27 02:00:00,2023-12-27,02:00:00,Very Poor
26762,5,4165.65,8.16,33.59,0.06,14.07,256.62,343.34,25.84,2023-12-27 03:00:00,2023-12-27,03:00:00,Very Poor
26763,5,4539.49,10.06,34.96,0.02,13.23,296.27,388.08,24.57,2023-12-27 04:00:00,2023-12-27,04:00:00,Very Poor
26764,5,4753.11,14.98,30.5,0.0,13.71,320.03,416.99,28.37,2023-12-27 05:00:00,2023-12-27,05:00:00,Very Poor
26765,5,6408.69,38.0,28.1,0.0,22.17,437.87,556.35,55.22,2023-12-27 06:00:00,2023-12-27,06:00:00,Very Poor
26766,5,8438.11,70.63,28.79,0.05,29.56,563.43,715.28,72.96,2023-12-27 07:00:00,2023-12-27,07:00:00,Very Poor
26767,5,8865.36,60.8,56.21,2.91,30.52,584.93,777.48,76.0,2023-12-27 08:00:00,2023-12-27,08:00:00,Very Poor
26768,5,7797.24,8.94,80.88,79.39,27.66,560.44,788.25,79.04,2023-12-27 09:00:00,2023-12-27,09:00:00,Very Poor
26769,5,3417.97,0.88,17.82,167.37,18.12,246.69,415.01,45.6,2023-12-27 10:00:00,2023-12-27,10:00:00,Very Poor
26770,5,2883.91,0.57,10.97,211.72,18.6,215.3,370.75,43.57,2023-12-27 11:00:00,2023-12-27,11:00:00,Very Poor
26771,5,2830.51,0.49,9.85,266.08,20.98,230.34,385.17,44.08,2023-12-27 12:00:00,2023-12-27,12:00:00,Very Poor
26772,5,2376.56,0.43,10.45,248.91,19.79,208.5,347.83,36.98,2023-12-27 13:00:00,2023-12-27,13:00:00,Very Poor
26773,5,2029.42,0.44,10.97,228.88,17.88,194.29,323.65,31.16,2023-12-27 14:00:00,2023-12-27,14:00:00,Very Poor
26774,5,1789.09,0.4,11.48,208.85,15.97,182.82,306.82,25.33,2023-12-27 15:00:00,2023-12-27,15:00:00,Very Poor
26775,5,2002.72,0.52,19.88,175.95,14.78,185.24,307.01,28.12,2023-12-27 16:00:00,2023-12-27,16:00:00,Very Poor
26776,5,2830.51,0.28,34.62,150.2,16.21,212.43,333.49,39.01,2023-12-27 17:00:00,2023-12-27,17:00:00,Very Poor
26777,5,3578.19,0.01,45.24,121.59,18.6,242.82,362.73,51.68,2023-12-27 18:00:00,2023-12-27,18:00:00,Very Poor
26778,5,3898.62,0.0,47.3,100.14,19.31,259.78,377.64,58.26,2023-12-27 19:00:00,2023-12-27,19:00:00,Very Poor
26779,5,4058.84,0.0,45.24,90.12,19.55,271.48,388.95,55.22,2023-12-27 20:00:00,2023-12-27,20:00:00,Very Poor
26780,5,4112.24,0.0,41.81,80.11,19.07,276.37,393.84,46.61,2023-12-27 21:00:00,2023-12-27,21:00:00,Very Poor
26781,5,3738.4,0.0,37.7,62.23,16.69,247.16,358.99,35.97,2023-12-27 22:00:00,2023-12-27,22:00:00,Very Poor
26782,5,2937.32,0.0,30.85,45.42,12.16,182.7,279.95,23.81,2023-12-27 23:00:00,2023-12-27,23:00:00,Very Poor
26783,5,2349.85,0.0,25.02,34.33,9.78,140.57,224.94,18.24,2023-12-28 00:00:00,2023-12-28,00:00:00,Very Poor
26784,5,2269.74,0.01,23.31,25.03,9.54,136.33,215.66,17.73,2023-12-28 01:00:00,2023-12-28,01:00:00,Very Poor
26785,5,2803.8,0.1,28.1,13.95,11.21,173.96,258.4,20.52,2023-12-28 02:00:00,2023-12-28,02:00:00,Very Poor
26786,5,3631.59,1.38,34.27,3.71,12.87,235.5,329.83,22.8,2023-12-28 03:00:00,2023-12-28,03:00:00,Very Poor
26787,5,4165.65,5.48,34.96,0.41,12.4,286.6,385.3,23.56,2023-12-28 04:00:00,2023-12-28,04:00:00,Very Poor
26788,5,4913.33,14.53,32.9,0.02,14.54,354.49,462.4,32.93,2023-12-28 05:00:00,2023-12-28,05:00:00,Very Poor
26789,5,7797.24,47.83,34.27,0.0,27.89,569.88,717.28,77.01,2023-12-28 06:00:00,2023-12-28,06:00:00,Very Poor
26790,5,10787.96,89.41,41.13,0.13,38.62,782.52,986.35,106.39,2023-12-28 07:00:00,2023-12-28,07:00:00,Very Poor
26791,5,12176.51,66.16,100.08,8.14,41.01,894.92,1154.83,106.39,2023-12-28 08:00:00,2023-12-28,08:00:00,Very Poor
26792,5,11322.02,6.48,108.3,137.33,37.19,901.78,1188.48,103.35,2023-12-28 09:00:00,2023-12-28,09:00:00,Very Poor
26793,5,3845.21,0.81,20.22,185.97,21.22,282.78,457.18,51.17,2023-12-28 10:00:00,2023-12-28,10:00:00,Very Poor
26794,5,3150.94,0.55,13.88,223.16,23.13,235.66,399.62,48.64,2023-12-28 11:00:00,2023-12-28,11:00:00,Very Poor
26795,5,3124.24,0.45,13.02,277.52,29.8,253.16,411.53,47.12,2023-12-28 12:00:00,2023-12-28,12:00:00,Very Poor
26796,5,2536.77,0.45,12.34,274.66,29.09,231.94,370.29,35.97,2023-12-28 13:00:00,2023-12-28,13:00:00,Very Poor
26797,5,2109.53,0.47,12.85,248.91,23.13,209.07,337.23,28.88,2023-12-28 14:00:00,2023-12-28,14:00:00,Very Poor
26798,5,1735.69,0.49,13.37,208.85,16.69,172.27,287.61,22.55,2023-12-28 15:00:00,2023-12-28,15:00:00,Very Poor
26799,5,1735.69,0.71,20.56,144.48,12.4,136.6,236.0,24.32,2023-12-28 16:00:00,2023-12-28,16:00:00,Very Poor
26800,5,2056.12,0.58,32.9,76.53,11.8,119.62,210.51,31.16,2023-12-28 17:00:00,2023-12-28,17:00:00,Very Poor
26801,5,2403.26,0.06,41.47,30.04,12.87,124.26,215.58,38.5,2023-12-28 18:00:00,2023-12-28,18:00:00,Very Poor
26802,5,2590.18,0.36,42.5,13.59,14.07,133.9,225.95,44.58,2023-12-28 19:00:00,2023-12-28,19:00:00,Very Poor
26803,5,2696.99,0.64,39.41,9.75,14.66,140.94,232.31,44.58,2023-12-28 20:00:00,2023-12-28,20:00:00,Very Poor
26804,5,2803.8,0.54,35.99,10.28,15.14,150.43,244.35,41.54,2023-12-28 21:00:00,2023-12-28,21:00:00,Very Poor
26805,5,2857.21,0.49,34.96,10.73,14.54,158.3,254.82,35.46,2023-12-28 22:00:00,2023-12-28,22:00:00,Very Poor
26806,5,2590.18,0.21,31.19,12.7,11.68,141.28,230.71,24.83,2023-12-28 23:00:00,2023-12-28,23:00:00,Very Poor
26807,5,2323.15,0.06,26.39,16.09,10.01,127.31,208.32,19.76,2023-12-29 00:00:00,2023-12-29,00:00:00,Very Poor
26808,5,2269.74,0.03,23.31,16.99,9.78,128.15,206.33,18.75,2023-12-29 01:00:00,2023-12-29,01:00:00,Very Poor
26809,5,2670.29,0.16,26.39,11.27,11.44,157.83,242.43,20.77,2023-12-29 02:00:00,2023-12-29,02:00:00,Very Poor
26810,5,3097.53,0.84,31.87,4.52,12.04,194.06,293.91,20.77,2023-12-29 03:00:00,2023-12-29,03:00:00,Very Poor
26811,5,2964.02,2.18,30.16,1.97,10.25,192.42,308.97,18.24,2023-12-29 04:00:00,2023-12-29,04:00:00,Very Poor
26812,5,3044.13,6.76,25.02,0.46,10.97,198.29,318.76,22.8,2023-12-29 05:00:00,2023-12-29,05:00:00,Very Poor
26813,5,4753.11,29.5,23.65,0.01,20.03,308.64,445.07,48.64,2023-12-29 06:00:00,2023-12-29,06:00:00,Very Poor
26814,5,7263.18,67.06,27.42,0.09,29.33,461.21,652.05,68.9,2023-12-29 07:00:00,2023-12-29,07:00:00,Very Poor
26815,5,8224.49,59.01,61.69,4.34,31.95,519.57,756.07,77.01,2023-12-29 08:00:00,2023-12-29,08:00:00,Very Poor
26816,5,7583.62,9.16,86.37,83.68,30.99,516.37,778.13,84.1,2023-12-29 09:00:00,2023-12-29,09:00:00,Very Poor
26817,5,3124.24,1.09,21.59,151.63,18.6,221.45,417.96,47.62,2023-12-29 10:00:00,2023-12-29,10:00:00,Very Poor
26818,5,2723.69,0.64,14.39,191.69,18.6,211.08,399.16,46.61,2023-12-29 11:00:00,2023-12-29,11:00:00,Very Poor
26819,5,2803.8,0.48,13.19,240.33,21.93,233.4,427.03,48.13,2023-12-29 12:00:00,2023-12-29,12:00:00,Very Poor
26820,5,2349.85,0.44,11.65,223.16,19.07,219.32,412.81,36.48,2023-12-29 13:00:00,2023-12-29,13:00:00,Very Poor
26821,5,2109.53,0.44,12.34,211.72,16.69,213.36,409.09,30.4,2023-12-29 14:00:00,2023-12-29,14:00:00,Very Poor
26822,5,1976.01,0.4,14.05,208.85,15.5,199.7,381.13,26.35,2023-12-29 15:00:00,2023-12-29,15:00:00,Very Poor
26823,5,2243.04,0.5,25.36,174.52,15.02,178.22,326.62,31.16,2023-12-29 16:00:00,2023-12-29,16:00:00,Very Poor
26824,5,2616.88,0.32,39.41,108.72,14.54,158.01,282.23,37.49,2023-12-29 17:00:00,2023-12-29,17:00:00,Very Poor
26825,5,2910.61,0.02,46.61,57.22,15.26,163.82,289.99,45.09,2023-12-29 18:00:00,2023-12-29,18:00:00,Very Poor
26826,5,3150.94,0.0,47.98,38.98,16.21,184.37,316.57,50.16,2023-12-29 19:00:00,2023-12-29,19:00:00,Very Poor
26827,5,3391.27,0.0,47.98,28.61,17.4,204.43,339.37,50.16,2023-12-29 20:00:00,2023-12-29,20:00:00,Very Poor
26828,5,3524.78,0.04,45.24,20.92,17.88,216.08,353.69,46.1,2023-12-29 21:00:00,2023-12-29,21:00:00,Very Poor
26829,5,3311.16,0.14,40.1,15.91,16.21,206.85,343.83,37.49,2023-12-29 22:00:00,2023-12-29,22:00:00,Very Poor
26830,5,2696.99,0.06,32.56,17.34,11.92,170.71,303.88,24.57,2023-12-29 23:00:00,2023-12-29,23:00:00,Very Poor
26831,5,2082.82,0.0,23.31,23.96,8.58,141.14,272.46,16.47,2023-12-30 00:00:00,2023-12-30,00:00:00,Very Poor
26832,5,1789.09,0.0,17.48,27.89,7.21,133.29,265.54,13.93,2023-12-30 01:00:00,2023-12-30,01:00:00,Very Poor
26833,5,1976.01,0.0,17.99,23.96,7.99,149.77,282.88,15.45,2023-12-30 02:00:00,2023-12-30,02:00:00,Very Poor
26834,5,2376.56,0.03,21.59,15.91,9.06,178.97,307.75,17.23,2023-12-30 03:00:00,2023-12-30,03:00:00,Very Poor
26835,5,2510.07,0.17,23.65,10.1,8.82,189.23,312.74,16.97,2023-12-30 04:00:00,2023-12-30,04:00:00,Very Poor
26836,5,2510.07,0.78,23.99,6.17,9.18,186.06,315.17,19.76,2023-12-30 05:00:00,2023-12-30,05:00:00,Very Poor
26837,5,3257.75,8.16,28.45,0.8,14.19,228.32,376.59,35.46,2023-12-30 06:00:00,2023-12-30,06:00:00,Very Poor
26838,5,4272.46,24.36,29.82,0.02,19.31,277.92,450.48,48.13,2023-12-30 07:00:00,2023-12-30,07:00:00,Very Poor
26839,5,4913.33,33.97,31.53,0.16,22.17,299.44,485.04,54.21,2023-12-30 08:00:00,2023-12-30,08:00:00,Very Poor
26840,5,4699.71,23.69,41.13,1.4,22.41,277.56,460.32,58.77,2023-12-30 09:00:00,2023-12-30,09:00:00,Very Poor
26841,5,2082.82,1.02,22.62,47.21,12.04,120.86,247.56,31.66,2023-12-30 10:00:00,2023-12-30,10:00:00,Very Poor
26842,5,1895.9,0.24,20.05,55.07,12.64,115.12,245.97,32.42,2023-12-30 11:00:00,2023-12-30,11:00:00,Very Poor
26843,5,1976.01,0.18,21.76,57.94,13.83,122.99,262.22,34.45,2023-12-30 12:00:00,2023-12-30,12:00:00,Very Poor
26844,5,1815.8,0.22,18.68,72.96,12.04,127.37,273.36,29.39,2023-12-30 13:00:00,2023-12-30,13:00:00,Very Poor
26845,5,1668.93,0.18,16.96,77.25,10.37,121.78,261.56,25.08,2023-12-30 14:00:00,2023-12-30,14:00:00,Very Poor
26846,5,1522.06,0.45,15.08,81.54,9.3,111.43,242.46,21.03,2023-12-30 15:00:00,2023-12-30,15:00:00,Very Poor
26847,5,1628.88,0.92,17.48,101.57,9.42,115.08,239.46,22.8,2023-12-30 16:00:00,2023-12-30,16:00:00,Very Poor
26848,5,1869.2,0.61,27.08,70.1,10.13,124.7,250.39,27.61,2023-12-30 17:00:00,2023-12-30,17:00:00,Very Poor
26849,5,2082.82,0.04,31.87,35.41,10.73,138.77,276.35,32.17,2023-12-30 18:00:00,2023-12-30,18:00:00,Very Poor
26850,5,2216.34,0.01,31.87,25.75,11.32,153.55,302.99,34.96,2023-12-30 19:00:00,2023-12-30,19:00:00,Very Poor
26851,5,2243.04,0.0,28.45,26.11,11.56,160.03,313.38,33.44,2023-12-30 20:00:00,2023-12-30,20:00:00,Very Poor
26852,5,2269.74,0.0,25.7,27.18,11.56,164.42,318.34,31.16,2023-12-30 21:00:00,2023-12-30,21:00:00,Very Poor
26853,5,2136.23,0.0,23.31,26.82,10.49,157.03,308.13,25.84,2023-12-30 22:00:00,2023-12-30,22:00:00,Very Poor
26854,5,1789.09,0.0,19.36,27.18,7.99,135.03,278.62,17.23,2023-12-30 23:00:00,2023-12-30,23:00:00,Very Poor
26855,5,1548.77,0.0,15.94,27.89,6.74,120.67,259.3,13.55,2023-12-31 00:00:00,2023-12-31,00:00:00,Very Poor
26856,5,1655.58,0.01,15.59,25.03,6.91,129.95,269.37,13.68,2023-12-31 01:00:00,2023-12-31,01:00:00,Very Poor
26857,5,2136.23,0.04,19.71,17.7,8.58,164.45,308.15,18.49,2023-12-31 02:00:00,2023-12-31,02:00:00,Very Poor
26858,5,2750.4,0.31,24.68,9.57,10.85,209.36,358.04,26.35,2023-12-31 03:00:00,2023-12-31,03:00:00,Very Poor
26859,5,3257.75,2.15,27.76,2.64,12.52,249.86,399.26,32.42,2023-12-31 04:00:00,2023-12-31,04:00:00,Very Poor
26860,5,3578.19,6.98,27.76,0.42,12.99,272.21,416.73,31.92,2023-12-31 05:00:00,2023-12-31,05:00:00,Very Poor
26861,5,4486.08,21.68,28.1,0.01,17.64,331.63,485.39,44.08,2023-12-31 06:00:00,2023-12-31,06:00:00,Very Poor
26862,5,4966.74,34.42,28.1,0.06,19.55,347.55,527.57,45.6,2023-12-31 07:00:00,2023-12-31,07:00:00,Very Poor
26863,5,5447.39,36.21,37.36,1.7,21.7,366.86,577.75,51.17,2023-12-31 08:00:00,2023-12-31,08:00:00,Very Poor
26864,5,5393.98,9.16,58.26,40.05,22.41,368.49,590.76,58.26,2023-12-31 09:00:00,2023-12-31,09:00:00,Very Poor
26865,5,2216.34,0.82,16.79,90.84,12.16,152.53,304.07,32.17,2023-12-31 10:00:00,2023-12-31,10:00:00,Very Poor
26866,5,2029.42,0.45,14.05,107.29,13.11,141.32,287.65,33.94,2023-12-31 11:00:00,2023-12-31,11:00:00,Very Poor
26867,5,2269.74,0.25,15.94,118.73,15.5,154.96,305.04,38.5,2023-12-31 12:00:00,2023-12-31,12:00:00,Very Poor
26868,5,2082.82,0.21,16.11,105.86,13.71,153.32,301.74,33.44,2023-12-31 13:00:00,2023-12-31,13:00:00,Very Poor
26869,5,2162.93,0.36,19.54,107.29,13.59,161.04,308.14,33.44,2023-12-31 14:00:00,2023-12-31,14:00:00,Very Poor
26870,5,2056.12,0.45,20.91,101.57,11.92,149.93,288.91,30.15,2023-12-31 15:00:00,2023-12-31,15:00:00,Very Poor
26871,5,1842.5,0.57,22.96,74.39,10.01,127.67,255.94,26.6,2023-12-31 16:00:00,2023-12-31,16:00:00,Very Poor
26872,5,1789.09,0.39,26.39,42.56,9.3,113.59,230.63,26.35,2023-12-31 17:00:00,2023-12-31,17:00:00,Very Poor
26873,5,1842.5,0.05,27.08,23.25,9.54,110.58,218.95,28.63,2023-12-31 18:00:00,2023-12-31,18:00:00,Very Poor
26874,5,1895.9,0.06,25.7,18.6,9.89,113.21,218.71,29.64,2023-12-31 19:00:00,2023-12-31,19:00:00,Very Poor
26875,5,1895.9,0.02,23.65,21.1,10.01,118.88,224.08,29.13,2023-12-31 20:00:00,2023-12-31,20:00:00,Very Poor
26876,5,1949.31,0.01,21.76,24.68,10.13,126.62,234.02,28.12,2023-12-31 21:00:00,2023-12-31,21:00:00,Very Poor
26877,5,1976.01,0.01,21.59,25.03,9.78,132.59,240.89,25.08,2023-12-31 22:00:00,2023-12-31,22:00:00,Very Poor
26878,5,1789.09,0.0,19.36,26.46,7.99,125.15,230.48,17.73,2023-12-31 23:00:00,2023-12-31,23:00:00,Very Poor
26879,5,1762.39,0.0,18.51,27.18,7.99,126.46,230.48,16.72,2024-01-01 00:00:00,2024-01-01,00:00:00,Very Poor
26880,5,2029.42,0.01,19.71,23.96,9.06,144.44,248.68,17.73,2024-01-01 01:00:00,2024-01-01,01:00:00,Very Poor
26881,5,2670.29,0.1,25.02,14.48,11.32,186.95,297.13,22.04,2024-01-01 02:00:00,2024-01-01,02:00:00,Very Poor
26882,5,3471.37,1.3,31.53,4.34,13.59,243.61,363.37,26.35,2024-01-01 03:00:00,2024-01-01,03:00:00,Very Poor
26883,5,3898.62,5.76,32.22,0.47,14.19,279.49,405.53,28.88,2024-01-01 04:00:00,2024-01-01,04:00:00,Very Poor
26884,5,4539.49,15.65,29.47,0.02,16.21,321.85,449.12,36.48,2024-01-01 05:00:00,2024-01-01,05:00:00,Very Poor
26885,5,7263.18,51.41,28.79,0.0,28.85,510.91,668.3,74.98,2024-01-01 06:00:00,2024-01-01,06:00:00,Very Poor
26886,5,11215.21,110.86,32.22,0.03,41.48,779.92,989.81,102.34,2024-01-01 07:00:00,2024-01-01,07:00:00,Very Poor
26887,5,13351.44,125.17,60.32,0.63,44.35,900.68,1148.24,100.31,2024-01-01 08:00:00,2024-01-01,08:00:00,Very Poor
26888,5,12283.33,49.17,126.12,9.48,40.05,799.92,1038.26,98.29,2024-01-01 09:00:00,2024-01-01,09:00:00,Very Poor
26889,5,2563.48,0.85,28.1,56.51,14.19,149.52,271.13,34.96,2024-01-01 10:00:00,2024-01-01,10:00:00,Very Poor
26890,5,1922.61,0.58,17.65,77.25,12.04,129.59,250.32,30.65,2024-01-01 11:00:00,2024-01-01,11:00:00,Very Poor
26891,5,1842.5,0.5,15.42,98.71,12.4,133.99,259.66,28.63,2024-01-01 12:00:00,2024-01-01,12:00:00,Very Poor
26892,5,1735.69,0.43,14.39,110.15,12.28,134.2,260.78,26.35,2024-01-01 13:00:00,2024-01-01,13:00:00,Very Poor
26893,5,1602.17,0.35,14.57,105.86,11.92,124.67,243.14,24.07,2024-01-01 14:00:00,2024-01-01,14:00:00,Very Poor
26894,5,1455.31,0.27,15.25,92.98,11.21,109.04,213.38,21.03,2024-01-01 15:00:00,2024-01-01,15:00:00,Very Poor
26895,5,1602.17,0.28,22.62,67.95,11.21,101.76,193.81,24.83,2024-01-01 16:00:00,2024-01-01,16:00:00,Very Poor
26896,5,1895.9,0.16,31.19,34.33,11.56,105.4,197.81,31.16,2024-01-01 17:00:00,2024-01-01,17:00:00,Very Poor
26897,5,2056.12,0.1,32.22,18.06,11.68,116.99,214.77,34.45,2024-01-01 18:00:00,2024-01-01,18:00:00,Very Poor
26898,5,2162.93,0.13,30.85,16.45,11.92,127.1,223.91,35.46,2024-01-01 19:00:00,2024-01-01,19:00:00,Very Poor
26899,5,2243.04,0.05,28.45,19.13,12.4,129.46,220.34,35.46,2024-01-01 20:00:00,2024-01-01,20:00:00,Very Poor
26900,5,2296.45,0.03,26.73,19.85,12.76,132.76,219.16,34.96,2024-01-01 21:00:00,2024-01-01,21:00:00,Very Poor
26901,5,2269.74,0.04,25.7,19.49,12.28,130.21,213.65,31.66,2024-01-01 22:00:00,2024-01-01,22:00:00,Very Poor
26902,5,1922.61,0.01,21.42,22.71,9.78,110.53,188.72,22.29,2024-01-01 23:00:00,2024-01-01,23:00:00,Very Poor
26903,5,1642.23,0.0,17.14,27.18,8.23,98.35,173.7,17.73,2024-01-02 00:00:00,2024-01-02,00:00:00,Very Poor
26904,5,1762.39,0.0,16.96,25.39,8.46,109.87,185.64,17.23,2024-01-02 01:00:00,2024-01-02,01:00:00,Very Poor
26905,5,2429.96,0.06,22.62,15.91,10.85,152.89,235.55,20.52,2024-01-02 02:00:00,2024-01-02,02:00:00,Very Poor
26906,5,3204.35,0.8,29.82,5.81,13.11,208.04,303.61,24.07,2024-01-02 03:00:00,2024-01-02,03:00:00,Very Poor
26907,5,3685.0,4.02,32.56,1.04,13.83,243.64,356.83,26.6,2024-01-02 04:00:00,2024-01-02,04:00:00,Very Poor
26908,5,4272.46,12.52,30.5,0.08,15.74,286.38,416.75,34.96,2024-01-02 05:00:00,2024-01-02,05:00:00,Very Poor
26909,5,6942.75,46.49,30.85,0.0,28.37,472.11,627.34,76.0,2024-01-02 06:00:00,2024-01-02,06:00:00,Very Poor
26910,5,10787.96,102.82,35.3,0.07,41.48,727.59,937.05,108.42,2024-01-02 07:00:00,2024-01-02,07:00:00,Very Poor
26911,5,12710.57,92.09,91.85,4.65,44.35,866.01,1126.77,108.42,2024-01-02 08:00:00,2024-01-02,08:00:00,Very Poor
26912,5,11856.08,10.39,126.12,120.16,40.05,882.74,1156.23,104.37,2024-01-02 09:00:00,2024-01-02,09:00:00,Very Poor
26913,5,3204.35,0.94,18.85,151.63,17.88,210.42,338.17,45.09,2024-01-02 10:00:00,2024-01-02,10:00:00,Very Poor
26914,5,2643.59,0.59,12.34,177.38,16.93,175.78,286.09,43.57,2024-01-02 11:00:00,2024-01-02,11:00:00,Very Poor
26915,5,2643.59,0.46,11.14,211.72,17.64,184.09,290.34,44.58,2024-01-02 12:00:00,2024-01-02,12:00:00,Very Poor
26916,5,2162.93,0.43,10.02,191.69,14.31,161.57,264.68,35.46,2024-01-02 13:00:00,2024-01-02,13:00:00,Very Poor
26917,5,1842.5,0.47,10.97,173.09,12.16,146.93,249.13,29.89,2024-01-02 14:00:00,2024-01-02,14:00:00,Very Poor
26918,5,1695.63,0.47,13.02,161.65,11.8,138.58,235.51,27.11,2024-01-02 15:00:00,2024-01-02,15:00:00,Very Poor
26919,5,1708.98,0.51,18.68,130.18,11.56,125.9,214.95,26.85,2024-01-02 16:00:00,2024-01-02,16:00:00,Very Poor
26920,5,1735.69,0.39,25.02,66.52,10.37,96.84,169.74,27.36,2024-01-02 17:00:00,2024-01-02,17:00:00,Very Poor
26921,5,1735.69,0.07,27.08,25.39,9.89,80.64,141.05,28.88,2024-01-02 18:00:00,2024-01-02,18:00:00,Very Poor
